nb_shards,nb_requests,accuracy,retraining_time
5,0,0.9559243683990883,16.767089128494263
5,1,0.9555070463227505,2.976109504699707
5,2,0.9558922667009084,3.772871494293213
5,3,0.9553786395300311,5.815129041671753
5,4,0.9560527751918076,6.739928722381592
5,5,0.9570800295335623,14.085664510726929
5,6,0.9568874193444833,14.602985620498657
5,7,0.9565021989663253,10.660343647003174
5,8,0.9557959616063689,10.781737327575684
5,9,0.9570158261372027,15.980365753173828
5,10,0.9568232159481237,16.605369806289673
5,11,0.9560527751918076,13.222412347793579
5,12,0.9565343006645052,16.36169195175171
5,13,0.9556675548136496,16.307863235473633
5,14,0.9562453853808867,16.420973539352417
5,15,0.9571121312317422,15.940525531768799
5,16,0.9564379955699657,16.13385820388794
5,17,0.956181181984527,16.29002809524536
5,18,0.9559564700972681,12.227595090866089
5,19,0.9555391480209303,13.444509983062744
5,20,0.9558922667009084,16.40102744102478
5,21,0.9566306057590447,16.318424224853516
5,22,0.9564700972681455,16.435025215148926
5,23,0.9557317582100093,16.61537456512451
5,24,0.9553465378318513,15.929198265075684
5,25,0.9559243683990883,15.698851585388184
5,26,0.9553144361336715,15.966672658920288
5,27,0.9562453853808867,15.821452617645264
5,28,0.9556675548136496,15.98547911643982
5,29,0.9563095887772464,16.075129508972168
5,30,0.9570479278353825,15.934816837310791
5,31,0.9576257584026195,16.37389326095581
5,32,0.9568232159481237,15.887762069702148
5,33,0.9570479278353825,16.18732237815857
5,34,0.956566402362685,15.998036623001099
5,35,0.9564379955699657,16.089174270629883
5,36,0.9559243683990883,16.042535305023193
5,37,0.9560848768899874,15.908846139907837
5,38,0.956759012551764,16.103103160858154
5,39,0.9558922667009084,15.773429155349731
5,40,0.9556675548136496,15.985744714736938
5,41,0.9559885717954479,16.038129806518555
5,42,0.956373792173606,16.013092279434204
5,43,0.9574652499117203,16.022522926330566
5,44,0.9566948091554043,16.262047052383423
5,45,0.9569837244390228,15.952260971069336
5,46,0.956951622740843,15.872790336608887
5,47,0.9564379955699657,16.343196153640747
5,48,0.9551218259445925,15.94284200668335
5,49,0.9561169785881674,15.853373289108276
5,50,0.9556996565118294,16.026951789855957
5,51,0.9547687072646143,16.72536540031433
5,52,0.9559243683990883,16.789013624191284
5,53,0.9549292157555135,16.32440161705017
5,54,0.956373792173606,16.32654047012329
5,55,0.9562774870790665,16.1461238861084
5,56,0.9567911142499438,17.25865077972412
5,57,0.956951622740843,16.279255628585815
5,58,0.9562132836827069,16.4612877368927
5,59,0.9557317582100093,16.738105535507202
5,60,0.9558601650027286,16.325010061264038
5,61,0.9572084363262816,16.38589119911194
5,62,0.9558922667009084,16.35994791984558
5,63,0.95560335141729,15.988385200500488
5,64,0.9562774870790665,16.379514694213867
5,65,0.9560206734936278,16.758415460586548
5,66,0.9555070463227505,15.930499076843262
5,67,0.9567269108535842,16.090299367904663
5,68,0.9557638599081891,16.042852878570557
5,69,0.9555070463227505,16.1566424369812
5,70,0.9567911142499438,16.08698868751526
5,71,0.9553786395300311,16.01315975189209
5,72,0.9555712497191101,15.938007831573486
5,73,0.9550897242464126,15.519136667251587
5,74,0.95560335141729,15.568095445632935
5,75,0.9570800295335623,15.789580345153809
5,76,0.9558601650027286,16.021329402923584
5,77,0.9553465378318513,16.075053930282593
5,78,0.9556675548136496,15.910394430160522
5,79,0.9557959616063689,15.884419441223145
5,80,0.9558280633045488,16.112985372543335
5,81,0.9556675548136496,16.350629091262817
5,82,0.9558601650027286,15.737533330917358
5,83,0.9555391480209303,15.966938257217407
5,84,0.955218131039132,15.953667402267456
5,85,0.9561490802863472,15.530010461807251
5,86,0.95560335141729,15.949614763259888
5,87,0.9550897242464126,16.00424575805664
5,88,0.956181181984527,15.813509464263916
5,89,0.9565021989663253,16.096083879470825
5,90,0.9564058938717859,15.81862211227417
5,91,0.9568232159481237,16.267247438430786
5,92,0.9563095887772464,16.21094799041748
5,93,0.9558601650027286,16.09659743309021
5,94,0.956759012551764,16.190829277038574
5,95,0.9548008089627942,15.914226055145264
5,96,0.9569195210426632,15.432599306106567
5,97,0.956373792173606,15.789182186126709
5,98,0.9560848768899874,15.601168632507324
5,99,0.9561490802863472,15.86719536781311
5,100,0.9553786395300311,15.774777173995972
5,101,0.9558280633045488,16.11932349205017
5,102,0.9557638599081891,16.036914587020874
5,103,0.9562132836827069,15.961949110031128
5,104,0.9565021989663253,16.227741479873657
5,105,0.9558922667009084,15.661312103271484
5,106,0.9561169785881674,15.757995843887329
5,107,0.9574331482135405,15.791347742080688
5,108,0.9558601650027286,15.642634153366089
5,109,0.9554428429263908,15.89826774597168
5,110,0.9560848768899874,16.068644046783447
5,111,0.9561490802863472,15.597973585128784
5,112,0.956951622740843,15.79232668876648
5,113,0.9561490802863472,15.868905067443848
5,114,0.9557317582100093,15.817895650863647
5,115,0.954832910660974,15.910767316818237
5,116,0.9555712497191101,15.533834218978882
5,117,0.9561490802863472,15.7638418674469
5,118,0.9561169785881674,15.837993383407593
5,119,0.9566948091554043,15.798966407775879
5,120,0.9556996565118294,16.305456399917603
5,121,0.9568232159481237,16.92076325416565
5,122,0.9564058938717859,16.24284863471985
5,123,0.9557959616063689,15.99022102355957
5,124,0.9558922667009084,16.184062957763672
5,125,0.9560527751918076,16.7164785861969
5,126,0.955410741228211,16.327816486358643
5,127,0.9553465378318513,16.912936687469482
5,128,0.9560527751918076,16.626317024230957
5,129,0.9552823344354916,17.34411120414734
5,130,0.956759012551764,16.147398710250854
5,131,0.9558280633045488,16.393634796142578
5,132,0.9566627074572245,16.017948389053345
5,133,0.955410741228211,15.7485990524292
5,134,0.9560206734936278,16.14626693725586
5,135,0.9560206734936278,15.78571605682373
5,136,0.9569837244390228,16.052459001541138
5,137,0.9564700972681455,15.595214128494263
5,138,0.9562132836827069,15.758787631988525
5,139,0.9559243683990883,15.941568851470947
5,140,0.95560335141729,15.974629640579224
5,141,0.9569195210426632,15.733721494674683
5,142,0.9563095887772464,15.577412366867065
5,143,0.956373792173606,15.60919713973999
5,144,0.9552823344354916,16.301377058029175
5,145,0.9570479278353825,15.894225835800171
5,146,0.9568874193444833,15.83088994026184
5,147,0.9566627074572245,16.186636447906494
5,148,0.9555391480209303,15.725791931152344
5,149,0.9555712497191101,15.953579187393188
5,150,0.9562774870790665,15.813131332397461
5,151,0.9558601650027286,15.483625888824463
5,152,0.9564379955699657,15.81259822845459
5,153,0.9563416904754262,15.466302156448364
5,154,0.9562453853808867,15.810784578323364
5,155,0.9570479278353825,15.46980595588684
5,156,0.9555712497191101,15.881509065628052
5,157,0.9557638599081891,15.908020257949829
5,158,0.9568232159481237,15.790207624435425
5,159,0.9563095887772464,15.40771746635437
5,160,0.9557317582100093,16.080061674118042
5,161,0.9565343006645052,15.764155626296997
5,162,0.9561490802863472,15.880683422088623
5,163,0.9553144361336715,15.587562084197998
5,164,0.9565343006645052,15.712597370147705
5,165,0.9555391480209303,15.495798110961914
5,166,0.9556354531154698,15.77132534980774
5,167,0.9557638599081891,15.441044807434082
5,168,0.9561490802863472,15.715751886367798
5,169,0.9570800295335623,15.441049814224243
5,170,0.9565985040608648,15.76688814163208
5,171,0.9556354531154698,15.740832805633545
5,172,0.9569837244390228,15.927807569503784
5,173,0.9558922667009084,15.85806155204773
5,174,0.9552502327373118,15.850091934204102
5,175,0.9557638599081891,15.411077737808228
5,176,0.9561169785881674,15.893503189086914
5,177,0.9573689448171808,15.742401361465454
5,178,0.9559243683990883,15.725306987762451
5,179,0.9553144361336715,15.871729850769043
5,180,0.9553144361336715,15.481042861938477
5,181,0.9553465378318513,15.703803300857544
5,182,0.9565343006645052,15.490665912628174
5,183,0.9570479278353825,15.82691216468811
5,184,0.9556675548136496,15.751815795898438
5,185,0.9562453853808867,15.810166597366333
5,186,0.9557317582100093,15.632103443145752
5,187,0.9551539276427723,15.686533212661743
5,188,0.956181181984527,15.412490844726562
5,189,0.9551218259445925,16.139347076416016
5,190,0.9557959616063689,15.626026153564453
5,191,0.9566948091554043,15.8197021484375
5,192,0.9557959616063689,16.16258192062378
5,193,0.9567911142499438,15.99355173110962
